,StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed
396,576551,8,20001837,1,2019,Jarrett Allen,BKN,C,80,20000008,2019-06-24T22:18:50,80,2354.8,2387,4,381.6,647.0,67.2,67.8,374.7,595.7,71.6,7.8,51.3,15.1,224.4,316.6,80.8,217.5,547.9,765.4,10.9,27.3,19.1,125.3,49.0,136.7,117.3,209.6,994.3,786.3,72.0,24.0,10.2,1.3,5.8,14.8,18.2,2540.4,2496.1,2540.4,-135.5,27.3,0.0,2496.1,False
397,576552,10,20001838,1,2019,OG Anunoby,TOR,SF,6,20000010,2019-06-24T22:18:50,67,976.0,1540,16,208.4,460.2,51.6,60.9,132.1,230.1,65.4,76.3,230.1,37.8,41.0,70.6,66.2,66.1,158.3,224.4,6.2,12.3,10.2,53.5,52.4,25.1,62.6,159.5,534.2,491.2,61.8,13.1,6.1,2.1,1.7,12.9,17.7,1053.5,1056.7,1053.5,-58.1,0.0,0.0,1056.7,False
398,576553,13,20001839,1,2019,TJ Leaf,IND,PF,1,20000013,2019-06-24T22:18:50,58,518.2,593,34,112.8,208.4,61.6,64.1,103.6,173.1,68.2,10.4,35.3,29.4,21.6,35.3,69.8,49.0,93.4,142.4,10.6,19.5,15.1,27.3,10.3,21.6,13.7,39.9,256.3,224.0,65.3,21.8,8.9,1.1,4.2,7.5,20.0,550.1,538.5,550.1,50.1,1.3,0.0,538.5,False
399,576554,14,20001840,1,2019,Luke Kennard,DET,SG,10,20000014,2019-06-24T22:18:50,63,1160.2,1636,46,259.7,592.3,49.9,61.5,139.0,285.9,55.4,120.7,306.4,44.9,58.1,69.5,95.2,13.7,194.8,208.4,1.1,15.4,9.0,129.8,29.6,11.4,64.9,104.8,698.2,622.9,63.8,15.8,14.0,1.2,0.8,10.7,20.8,1201.2,1263.4,1201.2,59.2,0.0,0.0,1263.4,False
400,576555,15,20001841,1,2019,D.J. Wilson,MIL,PF,3,20000015,2019-06-24T22:18:50,48,761.3,1003,66,118.5,285.9,47.2,57.6,66.1,141.2,53.3,52.4,144.7,41.2,29.6,53.5,63.0,51.3,201.6,252.9,7.1,21.9,14.5,59.2,20.5,22.8,36.4,96.8,318.9,309.4,58.8,14.3,9.8,1.2,2.5,12.0,16.5,804.6,821.8,804.6,90.0,2.6,0.0,821.8,False
401,576556,7,20001842,1,2019,Justin Patton,PHI,C,0,20000007,2019-06-24T22:18:50,5,23.6,24,9,2.6,9.1,32.6,32.6,2.6,6.5,45.6,0.0,2.6,0.0,1.3,2.6,57.0,2.6,5.2,7.8,11.8,22.2,17.1,3.9,2.6,0.0,0.0,6.5,6.5,10.2,35.5,14.3,21.1,5.8,0.0,0.0,17.9,25.9,23.9,25.9,-3.4,0.0,0.0,23.9,False
402,575711,18,20001843,1,2019,Terrance Ferguson,OKC,SG,74,20000018,2019-06-24T22:18:50,74,974.1,2199,3,210.7,490.9,48.9,62.9,90.0,160.6,63.8,120.7,330.3,41.7,42.1,58.1,82.6,37.6,123.0,160.6,2.2,7.7,4.9,82.0,45.6,18.2,53.5,263.1,584.3,516.5,64.5,10.0,6.2,1.3,0.9,10.7,12.1,1037.9,1069.2,1037.9,160.6,0.0,0.0,1069.2,False
403,576557,17,20001844,1,2019,Donovan Mitchell,UTA,SG,77,20000017,2019-06-24T22:18:50,77,3129.1,2959,19,752.9,1742.7,49.2,56.2,538.7,1151.5,53.3,214.1,591.1,41.2,363.3,451.0,91.8,67.2,292.7,359.9,3.2,12.0,8.5,366.8,120.7,35.3,248.3,236.9,2083.2,1941.1,61.2,24.0,24.2,2.5,1.2,12.9,36.1,3285.1,3380.0,3285.1,422.6,1.3,0.0,3380.0,False
404,576558,25,20001845,1,2019,Justin Jackson,DAL,SF,14,20000025,2019-06-24T22:18:50,81,1189.6,1837,17,247.2,552.4,50.9,61.1,148.1,273.4,61.7,99.1,279.1,40.4,70.6,90.0,89.4,50.1,191.4,241.5,3.8,12.6,9.1,109.3,36.4,15.9,33.0,112.8,664.0,592.0,63.9,15.3,10.1,1.2,0.9,6.8,16.7,1242.0,1267.7,1242.0,-58.1,0.0,0.0,1267.7,False
405,575712,26,20001846,1,2019,Jordan Bell,GS,PF,3,20000026,2019-06-24T22:18:50,68,750.9,898,14,112.8,218.7,58.8,58.8,112.8,216.4,59.3,0.0,2.6,0.0,28.5,46.7,69.5,62.6,146.9,209.6,10.1,19.0,14.2,87.7,22.8,58.1,47.8,91.1,254.0,239.2,60.5,17.2,14.1,1.6,7.0,19.0,15.6,831.8,785.3,831.8,-113.9,0.0,0.0,785.3,False
406,576559,23,20001847,1,2019,Frank Jackson,NO,PG,16,20000023,2019-06-24T22:18:50,61,871.7,1330,57,221.0,509.1,49.4,56.0,160.6,316.6,57.7,60.4,192.5,35.8,61.5,83.1,84.3,28.5,124.2,152.6,2.9,10.8,7.7,78.6,28.5,2.6,54.7,104.8,563.8,545.7,58.9,13.5,10.3,1.3,0.2,10.4,21.1,902.4,936.8,902.4,-153.8,0.0,0.0,936.8,False
407,576560,5,20001848,1,2019,Wesley Iwundu,ORL,SF,13,20000005,2019-06-24T22:18:50,68,826.1,1404,9,128.7,312.1,46.9,53.2,95.7,222.1,49.1,33.0,90.0,41.8,95.7,117.3,92.9,42.1,167.4,209.6,4.1,14.8,10.4,83.1,31.9,25.1,50.1,140.1,386.1,363.7,60.5,11.5,10.3,1.4,1.9,13.8,14.7,883.1,878.2,883.1,38.7,0.0,0.0,878.2,False
408,575713,7,20001849,1,2019,Jonah Bolden,PHI,PF,10,20000007,2019-06-24T22:18:50,44,616.2,727,42,91.1,184.5,56.3,68.2,52.4,75.2,79.4,38.7,109.3,40.3,14.8,30.8,54.8,53.5,134.4,187.9,10.4,21.7,15.6,45.6,19.4,44.4,41.0,112.8,235.8,198.0,67.8,17.0,11.1,1.6,6.2,19.5,15.8,680.0,667.2,680.0,-30.8,1.3,0.0,667.2,False
409,614812,18,20001850,1,2019,Jawun Evans,OKC,PG,0,20000018,2019-06-24T22:18:50,8,40.3,73,24,3.9,15.9,24.4,24.4,3.9,12.5,31.1,0.0,3.9,0.0,0.0,0.0,0.0,1.3,12.5,13.7,2.0,20.8,11.0,11.4,3.9,0.0,7.8,10.4,7.8,15.9,24.4,1.5,21.2,2.8,0.0,34.2,14.4,43.7,44.4,43.7,-58.1,0.0,0.0,44.4,False
410,577239,1,20001852,1,2019,Thomas Bryant,WAS,C,53,20000001,2019-06-24T22:18:50,72,1782.3,1704,22,352.0,571.8,70.2,73.9,314.4,459.0,78.0,37.6,112.8,37.9,121.9,156.0,89.0,128.7,388.4,517.1,10.5,28.6,18.7,104.8,28.5,76.3,68.3,143.5,863.4,640.4,76.8,27.6,10.6,1.0,4.9,11.0,20.1,1887.1,1885.0,1887.1,-121.9,15.9,0.0,1885.0,False
411,577240,27,20001853,1,2019,Josh Hart,LAL,SG,22,20000027,2019-06-24T22:18:50,67,1266.7,1952,51,215.3,528.5,46.4,57.6,110.5,216.4,58.2,104.8,312.1,38.3,62.6,91.1,78.4,39.9,242.6,282.5,2.8,14.3,9.7,105.9,72.9,45.6,66.1,167.4,598.0,568.6,59.9,12.9,9.1,2.3,2.5,11.8,15.4,1385.1,1373.1,1385.1,1.3,5.2,0.0,1373.1,False
412,577241,30,20001854,1,2019,Caleb Swanigan,SAC,PF,0,20000030,2019-06-24T22:18:50,21,150.7,203,3,20.5,60.4,38.7,38.7,19.4,52.4,42.1,1.3,9.1,16.3,7.8,10.3,76.0,19.4,53.5,72.9,10.9,31.8,21.1,12.5,7.8,1.3,20.5,31.9,49.0,64.9,42.9,8.0,10.1,2.0,0.6,27.3,19.9,158.7,166.9,158.7,-69.5,1.3,0.0,166.9,False
413,576561,20,20001855,1,2019,Tyler Lydon,DEN,PF,0,20000020,2019-06-24T22:18:50,25,61.1,106,34,10.3,20.5,57.0,69.6,6.5,10.4,71.2,5.2,11.4,45.6,1.3,3.9,37.9,9.1,12.5,20.5,10.5,14.6,11.9,7.8,2.6,0.0,5.2,11.4,26.2,22.0,67.2,12.2,10.7,1.4,0.0,19.5,12.2,63.3,66.6,63.3,-12.5,0.0,0.0,66.6,False
414,576562,24,20001856,1,2019,Derrick White,SA,PG,55,20000024,2019-06-24T22:18:50,67,1691.3,1967,65,296.1,618.5,54.6,59.6,241.5,456.7,60.3,54.7,161.7,38.5,108.2,140.1,87.9,39.9,241.5,281.3,2.9,15.1,10.1,299.6,76.3,53.5,110.5,165.2,755.2,680.1,63.2,19.1,24.0,2.5,3.0,15.9,20.2,1821.1,1787.9,1821.1,173.1,0.0,0.0,1787.9,False
415,576563,17,20001857,1,2019,Tony Bradley,UTA,C,0,20000017,2019-06-24T22:18:50,3,47.3,40,62,10.4,18.2,57.0,57.0,10.4,18.2,57.0,0.0,0.0,0.0,1.3,2.6,57.0,10.3,7.8,17.1,31.5,20.3,25.8,1.3,2.6,2.6,3.9,7.8,19.4,19.2,57.0,25.3,5.9,3.5,5.7,17.2,27.1,51.8,51.5,51.8,-20.5,1.3,0.0,51.5,False
416,577242,27,20001858,1,2019,Kyle Kuzma,LAL,PF,68,20000027,2019-06-24T22:18:50,70,2317.2,2635,40,564.9,1238.1,51.9,58.7,419.2,757.4,63.0,145.8,480.7,34.5,214.1,284.8,85.7,68.3,366.8,435.1,3.5,16.0,11.1,202.7,46.7,29.6,151.5,193.6,1489.8,1363.4,62.2,19.7,13.1,1.1,1.2,11.4,27.2,2393.5,2494.4,2393.5,-66.1,5.2,0.0,2494.4,False
417,576564,13,20001859,1,2019,Davon Reed,IND,SG,0,20000013,2019-06-24T22:18:50,10,28.1,52,63,6.5,13.7,47.5,57.0,3.9,10.4,42.7,2.6,5.2,57.0,0.0,0.0,0.0,2.6,5.2,7.8,6.3,10.5,9.2,3.9,1.3,0.0,1.3,3.9,13.7,13.7,57.0,10.9,11.0,1.3,0.0,10.0,13.9,29.3,30.2,29.3,21.6,0.0,0.0,30.2,False
418,576565,30,20001860,1,2019,Frank Mason III,SAC,PG,0,20000030,2019-06-24T22:18:50,38,428.9,495,30,80.9,192.5,47.8,52.6,64.9,119.6,61.8,15.9,72.9,24.9,44.4,64.9,77.9,7.8,42.1,49.0,1.8,10.2,6.6,95.7,18.2,5.2,41.0,38.7,222.1,221.1,57.3,17.3,29.9,2.2,1.0,17.8,25.0,451.7,459.9,451.7,-166.3,0.0,0.0,459.9,False
419,576566,2,20001861,1,2019,Dwayne Bacon,CHA,SF,13,20000002,2019-06-24T22:18:50,44,580.1,868,35,139.0,292.7,54.1,62.5,95.7,193.6,56.3,43.3,99.1,49.8,38.7,52.4,84.2,10.4,92.3,101.4,1.4,13.3,8.2,53.5,13.7,6.5,20.5,82.0,359.9,315.8,64.9,15.4,10.5,1.0,0.7,7.9,19.1,599.5,617.1,599.5,-20.5,0.0,0.0,617.1,False
420,576567,21,20001862,1,2019,Tyler Dorsey,MEM,SG,11,20000021,2019-06-24T22:18:50,48,593.0,794,56,121.9,300.7,46.1,55.7,71.8,150.3,54.3,50.1,150.3,37.9,43.3,69.5,71.0,30.8,98.0,128.7,5.5,16.0,10.3,63.8,15.9,2.6,30.8,60.4,337.1,331.3,58.0,15.3,14.5,1.3,0.4,11.0,23.3,611.2,639.8,611.2,-39.9,0.0,0.0,639.8,False
421,576568,6,20001863,1,2019,Damyean Dotson,NY,SG,40,20000006,2019-06-24T22:18:50,73,1550.1,2281,50,330.3,795.0,47.3,57.6,186.8,405.5,52.5,143.5,389.5,41.9,83.1,111.6,84.9,38.7,259.7,298.4,2.2,13.9,8.9,153.8,66.1,11.4,80.9,153.8,887.3,844.1,59.9,14.3,11.8,1.8,0.5,11.3,19.8,1627.5,1678.9,1627.5,-372.5,1.3,0.0,1678.9,False
422,576569,15,20001864,1,2019,Sterling Brown,MIL,SG,7,20000015,2019-06-24T22:18:50,58,841.5,1178,19,165.2,355.4,53.0,62.8,104.8,187.9,63.6,60.4,167.4,41.1,33.0,47.8,78.6,33.0,176.5,209.6,3.9,16.3,10.3,95.7,28.5,10.4,52.4,100.2,423.7,376.4,64.1,15.1,12.2,1.5,0.8,13.9,17.4,879.1,908.4,879.1,-1.1,0.0,0.0,908.4,False
423,645661,6,20001866,1,2019,Kadeem Allen,NY,SG,1,20000006,2019-06-24T22:18:50,19,430.8,473,38,74.0,160.6,52.5,59.8,54.7,119.6,52.1,19.4,41.0,53.8,47.8,61.5,88.6,10.4,49.0,58.1,2.5,12.6,8.3,86.6,18.2,5.2,29.6,52.4,215.3,187.7,65.3,20.9,32.8,2.4,1.1,15.5,22.5,453.5,458.2,453.5,-42.1,0.0,0.0,458.2,False
424,575714,9,20001867,1,2019,Semi Ojeleye,BOS,PF,3,20000009,2019-06-24T22:18:50,56,378.9,677,24,76.3,180.0,48.3,58.4,44.4,78.6,64.4,31.9,101.4,35.9,27.3,44.4,70.0,27.3,70.6,98.0,5.6,12.7,10.0,26.2,11.4,5.2,21.6,49.0,211.9,199.5,60.5,11.6,6.6,1.1,0.8,11.1,16.1,394.9,410.6,394.9,79.7,0.0,0.0,410.6,False
425,576570,13,20001868,1,2019,Ike Anigbogu,IND,C,0,20000013,2019-06-24T22:18:50,3,7.9,8,10,0.0,3.9,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.6,3.9,21.0,40.3,30.8,1.3,0.0,1.3,1.3,0.0,0.0,3.9,0.0,-5.4,21.5,0.0,16.5,28.5,32.5,9.2,8.8,9.2,-2.3,0.0,0.0,8.8,False
426,576571,28,20001869,1,2019,Sindarius Thornwell,LAC,SG,1,20000028,2019-06-24T22:18:50,64,186.6,357,5,19.4,55.8,39.5,41.8,15.9,38.7,46.9,3.9,17.1,22.8,28.5,38.7,83.7,6.5,44.4,50.1,2.3,14.6,9.7,20.5,15.9,9.1,22.8,46.7,70.6,72.9,55.1,8.3,9.3,2.8,2.3,27.1,13.0,210.5,202.2,210.5,-45.6,0.0,0.0,202.2,False
427,576572,20,20001871,1,2019,Monte Morris,DEN,PG,6,20000020,2019-06-24T22:18:50,82,1858.1,2244,13,394.1,799.6,56.2,63.8,287.0,541.0,60.5,107.1,258.6,47.2,74.0,92.3,91.3,39.9,181.1,221.0,2.5,11.4,6.9,338.3,83.1,5.2,59.2,116.2,969.3,840.2,65.7,21.3,24.7,2.4,0.2,8.5,19.6,1945.8,1954.0,1945.8,206.2,1.3,0.0,1954.0,False
428,576573,21,20001872,1,2019,Ivan Rabb,MEM,PF,13,20000021,2019-06-24T22:18:50,50,728.0,821,9,132.1,241.5,62.3,63.4,128.7,224.4,65.4,3.9,17.1,22.8,55.8,78.6,80.9,79.7,154.9,234.6,12.2,24.5,18.2,61.5,19.4,15.9,39.9,102.5,323.5,276.0,66.7,20.4,13.7,1.5,2.4,14.4,19.7,763.4,768.3,763.4,-104.8,5.2,0.0,768.3,False
429,576574,21,20001873,1,2019,Dillon Brooks,MEM,SF,0,20000021,2019-06-24T22:18:50,18,233.7,375,62,55.8,139.0,45.8,52.3,38.7,93.4,47.3,17.1,45.6,42.7,25.1,34.2,83.5,10.3,25.1,35.3,3.9,9.9,6.8,18.2,11.4,5.2,21.6,57.0,153.8,154.0,57.0,10.5,9.9,2.0,1.5,14.0,24.0,249.7,254.9,249.7,-18.2,0.0,0.0,254.9,False
430,576575,22,20001874,1,2019,Isaiah Hartenstein,HOU,PF,0,20000022,2019-06-24T22:18:50,28,178.7,252,18,22.8,46.7,55.6,58.3,20.5,39.9,58.5,2.6,7.8,37.9,12.5,15.9,89.5,23.9,29.6,53.5,11.7,15.1,13.4,17.1,9.1,13.7,14.8,63.8,60.4,53.7,64.2,12.2,10.7,2.0,6.0,24.6,13.5,200.4,189.9,200.4,44.4,0.0,0.0,189.9,False
431,576576,13,20001875,1,2019,Edmond Sumner,IND,PG,2,20000013,2019-06-24T22:18:50,23,152.4,238,56,25.1,72.9,39.2,46.2,17.1,42.1,46.1,9.1,30.8,29.5,17.1,27.3,71.2,10.3,17.1,27.3,6.3,10.1,8.2,11.4,13.7,6.5,11.4,29.6,75.2,84.9,50.5,10.3,8.2,3.6,2.8,13.5,20.1,171.8,163.4,171.8,-37.6,0.0,0.0,163.4,False
432,575715,9,20001879,1,2019,Jabari Bird,BOS,SG,0,20000009,2019-06-24T22:18:50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
433,610836,12,20001881,1,2019,Jaron Blossomgame,CLE,SF,4,20000012,2019-06-24T22:18:50,27,307.6,500,10,53.5,121.9,50.0,55.4,42.1,77.5,62.0,11.4,44.4,29.2,11.4,14.8,87.6,29.6,82.0,111.6,8.2,21.7,14.1,14.8,9.1,10.4,12.5,22.8,129.8,128.4,57.7,12.7,5.5,1.0,2.0,10.1,14.1,324.7,326.9,324.7,-49.0,1.3,0.0,326.9,False
434,575716,9,20001885,1,2019,P.J. Dozier,BOS,PG,0,20000009,2019-06-24T22:18:50,6,58.0,57,57,10.4,23.9,43.4,48.9,7.8,14.8,52.6,2.6,10.4,28.5,1.3,2.6,57.0,7.8,12.5,19.4,14.3,26.3,20.3,6.5,2.6,0.0,0.0,2.6,21.6,24.9,49.2,21.3,15.7,2.5,0.0,0.0,21.2,60.3,61.8,60.3,28.5,1.3,0.0,61.8,False
435,576577,10,20001886,1,2019,Chris Boucher,TOR,PF,0,20000010,2019-06-24T22:18:50,28,246.3,186,10,38.7,86.6,50.9,59.9,25.1,44.4,64.2,13.7,42.1,36.9,14.8,17.1,98.8,18.2,45.6,63.8,12.4,29.3,21.1,2.6,7.8,27.3,9.1,35.3,105.9,94.1,64.2,28.6,2.4,2.3,13.9,10.1,27.1,280.4,262.0,280.4,-14.8,1.3,0.0,262.0,False
436,576578,6,20001889,1,2019,Luke Kornet,NY,PF,18,20000006,2019-06-24T22:18:50,46,772.2,893,1,121.9,322.3,43.1,57.2,42.1,102.5,46.8,79.7,219.8,41.3,43.3,52.4,94.1,31.9,121.9,153.8,4.7,16.7,10.3,61.5,30.8,47.8,28.5,46.7,366.8,345.4,60.5,19.1,12.0,2.2,5.9,9.9,20.5,850.8,835.7,850.8,-64.9,1.3,0.0,835.7,False
437,650614,12,20001890,1,2019,Kobi Simmons,CLE,PG,0,20000012,2019-06-24T22:18:50,1,0.0,1,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,False
438,576579,28,20001898,1,2019,Johnathan Motley,LAC,PF,0,20000028,2019-06-24T22:18:50,22,204.7,178,0,44.4,83.1,60.8,60.8,44.4,79.7,63.4,0.0,3.9,0.0,27.3,45.6,68.3,20.5,37.6,58.1,14.4,24.7,19.7,12.5,6.5,3.9,18.2,30.8,116.2,103.2,64.2,25.2,13.3,2.0,2.0,17.1,33.0,213.8,216.7,213.8,-38.7,0.0,0.0,216.7,False
439,575717,9,20001901,1,2019,Daniel Theis,BOS,PF,2,20000009,2019-06-24T22:18:50,66,955.6,1033,41,166.3,303.0,62.5,68.1,136.7,226.7,68.7,29.6,76.3,44.2,63.8,86.6,83.9,99.1,157.2,256.3,11.6,18.5,15.1,77.5,23.9,47.8,37.6,183.4,426.0,341.1,71.1,21.9,12.0,1.5,5.3,11.3,18.0,1027.4,1003.7,1027.4,149.2,1.3,0.0,1003.7,False
440,576580,28,20001902,1,2019,Milos Teodosic,LAC,PG,0,20000028,2019-06-24T22:18:50,15,116.4,171,0,19.4,45.6,48.4,62.6,9.1,14.8,61.3,11.4,30.8,42.1,5.2,9.1,65.0,3.9,14.8,18.2,2.8,10.1,7.3,36.4,3.9,1.3,23.9,30.8,54.7,49.1,63.6,10.6,32.8,1.2,0.7,37.3,20.7,121.0,135.0,121.0,29.6,0.0,0.0,135.0,False
441,575718,26,20001907,1,2019,Alfonzo McKinnie,GS,SF,5,20000026,2019-06-24T22:18:50,72,815.4,1142,31,152.6,313.2,55.5,64.2,104.8,178.8,66.7,47.8,134.4,40.5,30.8,54.7,64.0,92.3,189.1,281.3,10.3,19.2,15.0,35.3,20.5,17.1,34.2,152.6,383.8,337.3,64.8,15.1,5.1,1.1,1.6,10.5,15.9,853.0,872.2,853.0,12.5,1.3,0.0,872.2,False
442,576581,25,20001909,1,2019,Maximilian Kleber,DAL,PF,18,20000025,2019-06-24T22:18:50,71,1319.9,1710,67,199.3,439.7,51.6,63.1,111.6,191.4,66.4,87.7,248.3,40.2,66.1,84.3,89.3,102.5,272.2,374.7,8.4,19.3,13.3,79.7,41.0,88.8,61.5,162.9,552.4,476.7,65.9,16.9,8.8,1.5,5.7,13.0,15.5,1449.7,1418.3,1449.7,72.9,3.9,0.0,1418.3,False
443,577243,1,20001910,1,2019,Devin Robinson,WAS,SF,0,20000001,2019-06-24T22:18:50,7,111.6,107,35,21.6,36.4,67.7,67.7,21.6,34.2,72.1,0.0,2.6,0.0,10.3,15.9,73.2,7.8,15.9,22.8,8.8,18.6,13.1,7.8,5.2,7.8,2.6,12.5,53.5,43.5,70.4,27.1,10.9,2.6,6.9,6.5,20.6,123.0,113.9,123.0,-10.3,0.0,0.0,113.9,False
444,577244,11,20001911,1,2019,Antonio Blakeney,CHI,SG,3,20000011,2019-06-24T22:18:50,57,700.7,943,66,189.1,451.0,47.7,53.0,148.1,347.4,48.5,41.0,103.6,45.1,57.0,86.6,74.9,9.1,112.8,120.7,1.2,14.9,9.0,47.8,13.7,10.3,39.9,46.7,476.1,489.1,55.5,14.5,10.6,0.9,1.2,9.8,28.0,724.6,747.2,724.6,-168.6,0.0,0.0,747.2,False
445,576582,20,20001912,1,2019,Torrey Craig,DEN,SG,37,20000020,2019-06-24T22:18:50,75,1111.2,1711,65,182.2,412.3,50.3,59.8,112.8,198.2,64.8,69.5,214.1,36.9,55.8,79.7,79.7,101.4,198.2,299.6,8.3,14.3,10.8,82.0,42.1,52.4,50.1,199.3,489.8,447.4,62.3,13.5,8.1,1.6,3.5,11.5,14.2,1205.7,1189.4,1205.7,80.9,2.6,0.0,1189.4,False
446,576583,17,20001913,1,2019,Royce O'Neale,UTA,SF,16,20000017,2019-06-24T22:18:50,82,1184.6,1903,1,185.7,390.7,54.1,65.4,108.2,190.2,64.8,77.5,200.5,44.0,36.4,47.8,86.8,25.1,299.6,324.6,1.9,19.1,10.5,141.2,61.5,27.3,79.7,195.9,485.2,411.7,67.1,12.2,11.4,2.0,1.5,18.5,12.6,1273.4,1281.1,1273.4,195.9,1.3,0.0,1281.1,False
447,576584,17,20001923,1,2019,Tyler Cavanaugh,UTA,PF,0,20000017,2019-06-24T22:18:50,11,21.8,44,33,3.9,11.4,34.2,45.6,2.6,6.5,45.6,1.3,6.5,22.8,2.6,2.6,113.9,3.9,6.5,10.4,10.9,15.3,12.5,1.3,0.0,0.0,1.3,3.9,10.3,12.4,46.6,8.2,4.3,0.0,0.0,10.9,14.7,21.8,23.3,21.8,-42.1,0.0,0.0,23.3,False
448,672748,4,20001924,1,2019,Charles Cooke,MIA,SG,0,20000004,2019-06-24T22:18:50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
449,576585,6,20001926,1,2019,Isaiah Hicks,NY,PF,0,20000006,2019-06-24T22:18:50,3,34.6,36,23,5.2,10.4,57.0,57.0,5.2,10.4,57.0,0.0,0.0,0.0,5.2,6.5,91.1,2.6,6.5,9.1,8.2,18.9,12.9,2.6,1.3,3.9,1.3,6.5,13.7,11.6,68.3,21.4,10.5,1.9,10.2,10.2,17.0,39.2,35.6,39.2,-2.3,0.0,0.0,35.6,False
450,576586,24,20001930,1,2019,Ben Moore,SA,PF,0,20000024,2019-06-24T22:18:50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
451,576587,5,20001934,1,2019,Troy Caupain,ORL,PG,0,20000005,2019-06-24T22:18:50,4,24.6,17,43,5.2,10.4,57.0,71.2,2.6,6.5,45.6,2.6,3.9,76.0,0.0,0.0,0.0,1.3,2.6,3.9,8.8,15.9,11.7,5.2,1.3,0.0,0.0,0.0,11.4,10.4,71.2,40.2,50.2,4.1,0.0,0.0,25.6,25.7,25.9,25.7,10.4,0.0,0.0,25.9,False
452,576588,5,20001941,1,2019,Amile Jefferson,ORL,PF,0,20000005,2019-06-24T22:18:50,12,77.1,77,17,11.4,18.2,71.2,71.2,11.4,18.2,71.2,0.0,0.0,0.0,9.1,10.4,99.7,7.8,17.1,23.9,10.6,27.3,18.8,3.9,3.9,3.9,1.3,10.4,30.8,22.2,78.8,26.4,8.3,2.8,4.8,6.3,15.0,83.9,78.9,83.9,14.8,0.0,0.0,78.9,False
453,576589,5,20001945,1,2019,Isaiah Briscoe,ORL,PG,0,20000005,2019-06-24T22:18:50,39,399.0,637,16,62.6,157.2,45.4,49.5,50.1,118.5,48.2,12.5,38.7,36.9,17.1,29.6,65.7,6.5,78.6,84.3,1.2,15.3,9.2,99.1,12.5,2.6,35.3,75.2,154.9,170.2,51.8,10.7,24.0,1.2,0.4,19.6,16.1,413.8,427.1,413.8,22.8,0.0,0.0,427.1,False
454,576590,17,20001946,1,2019,Nazareth Mitrou-Long,UTA,SG,0,20000017,2019-06-24T22:18:50,14,47.5,95,62,7.8,22.8,34.2,39.9,5.2,10.3,50.6,2.6,12.5,20.7,2.6,2.6,113.9,1.3,6.5,7.8,1.7,8.2,5.0,17.1,1.3,1.3,10.4,11.4,18.2,23.8,43.4,4.4,26.5,0.7,1.2,31.6,16.8,49.8,53.5,49.8,-44.4,0.0,0.0,53.5,False
455,664950,8,20001964,1,2019,Tahjere McCall,BKN,SG,0,20000008,2019-06-24T22:18:50,1,6.7,9,66,2.6,3.9,76.0,76.0,2.6,2.6,113.9,0.0,1.3,0.0,0.0,1.3,0.0,0.0,1.3,1.3,0.0,14.9,8.5,0.0,0.0,0.0,0.0,2.6,5.2,4.5,65.0,13.3,0.0,0.0,0.0,0.0,20.8,6.7,6.8,6.7,17.1,0.0,0.0,6.8,False
